section,section_label,k,beta,threshold_treatment,treatment_label,theta_mean,seed_fraction,variant,cascade_prob,final_adoption_median,final_adoption_p05,final_adoption_p95,t10_median,t10_p05,t10_p95,t50_median,t50_p05,t50_p95,t90_median,t90_p05,t90_p95,transition_time_median,transition_time_p05,transition_time_p95,max_slope_median,max_slope_p05,max_slope_p95,n_runs,cascade_prob_ci_low,cascade_prob_ci_high
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,0.98,0.01,homogeneous,0.9166666666666666,0.6739999999999999,0.54455,0.9128000000000001,7.0,5.550000000000001,9.799999999999997,28.0,22.549999999999997,48.19999999999999,66.0,43.4,84.19999999999999,21.0,16.0,38.94999999999999,0.03,0.020649999999999977,0.03700000000000003,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,0.99,0.001,homogeneous,0.16666666666666666,0.48,0.3338,0.91135,24.0,14.2,36.699999999999996,64.0,44.8,84.39999999999999,93.0,74.10000000000001,98.4,52.0,28.0,62.39999999999999,0.016000000000000014,0.012649999999999996,0.03570000000000003,12,0.04696414761482223,0.44803635738467273
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,0.99,0.002,homogeneous,0.4166666666666667,0.904,0.42269999999999996,0.9165000000000001,19.0,12.200000000000001,29.699999999999996,50.5,38.75,84.39999999999999,79.0,66.1,86.69999999999999,34.0,26.35,61.199999999999996,0.03149999999999997,0.015649999999999997,0.03834999999999992,12,0.19325746190524654,0.6804926643446272
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,0.99,0.003,homogeneous,0.5833333333333334,0.5874999999999999,0.4624,0.9239,13.5,8.55,24.349999999999998,49.5,38.7,83.25,85.0,60.89999999999999,95.49999999999999,38.5,26.8,64.30000000000001,0.023000000000000013,0.0161,0.037050000000000013,12,0.3195073356553728,0.8067425380947535
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,0.99,0.005,homogeneous,0.8333333333333334,0.5994999999999999,0.485,0.91425,11.0,8.55,13.45,41.0,28.0,53.5,69.0,54.6,88.79999999999998,30.0,19.0,41.0,0.02850000000000001,0.018550000000000004,0.03645000000000002,12,0.5519636426153274,0.9530358523851776
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,0.99,0.01,homogeneous,0.75,0.663,0.5044,0.90625,7.5,6.0,9.0,32.0,24.75,64.39999999999999,48.0,38.0,60.4,25.5,18.75,56.39999999999999,0.028999999999999998,0.018549999999999994,0.038700000000000026,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,1.0,0.001,homogeneous,0.08333333333333333,0.478,0.3008,0.6698,22.5,18.55,40.349999999999994,81.0,62.75,94.25,,,,59.5,44.0,72.5,0.017999999999999974,0.010999999999999998,0.027250000000000003,12,0.014864709450773478,0.35388592179859524
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,1.0,0.002,homogeneous,0.5,0.5665,0.42765,0.9173500000000001,16.0,12.55,21.9,49.0,35.599999999999994,80.19999999999999,71.0,62.449999999999996,88.05,34.0,21.4,61.2,0.021999999999999964,0.01564999999999999,0.03400000000000003,12,0.2537781703934222,0.7462218296065778
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,1.0,0.003,homogeneous,0.5833333333333334,0.901,0.38525,0.9119,14.5,9.55,23.949999999999992,44.5,31.6,73.5,62.0,45.400000000000006,87.7,30.5,20.35,57.50000000000001,0.02999999999999997,0.013849999999999998,0.039250000000000035,12,0.3195073356553728,0.8067425380947535
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,1.0,0.005,homogeneous,0.8333333333333334,0.906,0.5393,0.92015,10.0,8.0,13.349999999999998,37.5,28.1,65.35,61.0,44.0,89.0,26.0,19.549999999999997,54.45,0.030999999999999972,0.020750000000000005,0.041450000000000035,12,0.5519636426153274,0.9530358523851776
L_calibration,L calibration,20,0.7,homogeneous,homogeneous,1.0,0.01,homogeneous,1.0,0.91,0.7738,0.91835,7.0,5.550000000000001,9.0,27.5,22.200000000000003,38.699999999999996,47.0,36.5,61.5,20.0,16.1,30.249999999999996,0.03599999999999995,0.02485000000000002,0.04135000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.7,0.001,homogeneous,1.0,0.9864999999999999,0.92945,1.0,18.5,12.55,45.45,24.5,18.55,52.0,26.5,20.0,53.45,6.0,5.0,6.449999999999999,0.2495,0.2303,0.25970000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.7,0.002,homogeneous,1.0,0.9744999999999999,0.9331,0.99945,12.0,10.0,16.0,17.0,15.0,21.45,19.0,16.0,23.45,5.0,5.0,6.0,0.2425,0.22519999999999998,0.25734999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.7,0.003,homogeneous,1.0,0.997,0.9121000000000001,1.0,11.0,8.1,15.899999999999999,16.0,13.100000000000001,21.9,18.0,14.1,23.9,5.0,5.0,6.0,0.2495,0.23295,0.2629,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.7,0.005,homogeneous,1.0,0.9884999999999999,0.931,1.0,9.0,7.0,10.899999999999999,14.0,12.0,15.899999999999999,15.5,14.0,17.9,5.0,4.55,5.449999999999999,0.23600000000000004,0.22419999999999995,0.26535,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.7,0.01,homogeneous,1.0,0.9935,0.9144,0.99945,6.0,5.0,8.0,11.0,9.55,13.0,13.0,11.55,15.0,5.0,4.0,5.449999999999999,0.244,0.22605000000000003,0.25805,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.75,0.001,homogeneous,1.0,0.9835,0.91195,0.99945,19.0,14.75,33.25,26.0,20.75,40.25,28.0,22.75,42.25,7.0,6.0,8.349999999999998,0.21049999999999996,0.19910000000000005,0.21735000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.75,0.002,homogeneous,1.0,0.9424999999999999,0.9121000000000001,0.99725,15.5,10.0,32.49999999999999,22.0,16.0,40.39999999999999,24.0,18.0,42.39999999999999,6.5,6.0,8.45,0.20799999999999996,0.19255,0.21845000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.75,0.003,homogeneous,1.0,0.947,0.92055,0.99725,10.0,8.0,14.0,16.0,14.0,21.0,18.0,16.0,23.0,6.0,5.0,7.0,0.21500000000000002,0.19275,0.22300000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.75,0.005,homogeneous,1.0,0.9604999999999999,0.9132,0.9917,9.0,7.0,11.45,15.0,13.0,18.45,17.0,15.0,20.45,6.5,5.550000000000001,7.0,0.20850000000000002,0.19839999999999997,0.21880000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.75,0.01,homogeneous,1.0,0.9835,0.9304,0.998,6.0,6.0,7.449999999999999,12.0,12.0,14.0,14.0,14.0,16.0,6.0,5.550000000000001,6.449999999999999,0.20199999999999996,0.19474999999999995,0.21890000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.8,0.001,homogeneous,1.0,0.98,0.9188500000000001,0.99735,14.5,12.1,21.45,25.0,20.1,30.45,28.0,22.65,33.45,9.0,8.0,10.45,0.172,0.15949999999999998,0.17780000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.8,0.002,homogeneous,1.0,0.975,0.9128499999999999,0.9942500000000001,14.5,11.55,25.699999999999996,23.5,19.549999999999997,35.599999999999994,25.5,22.0,38.599999999999994,9.0,6.550000000000001,9.899999999999999,0.17100000000000004,0.15854999999999997,0.18305,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.8,0.003,homogeneous,1.0,0.98,0.9054,0.9919,13.0,8.55,16.9,21.5,16.55,26.699999999999996,24.0,19.549999999999997,29.699999999999996,8.0,8.0,10.349999999999998,0.17049999999999998,0.16029999999999991,0.1768,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.8,0.005,homogeneous,1.0,0.9784999999999999,0.9293,0.9979,9.5,7.55,12.899999999999999,17.5,15.55,21.45,20.5,18.0,23.9,8.0,7.55,9.0,0.1755,0.16409999999999997,0.18575000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.8,0.01,homogeneous,1.0,0.979,0.91785,0.99525,7.0,6.0,9.0,15.0,13.0,17.0,17.5,16.0,19.45,8.0,6.550000000000001,8.0,0.16949999999999998,0.15754999999999997,0.18090000000000006,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.85,0.001,homogeneous,1.0,0.951,0.9075500000000001,0.9879,18.5,12.55,26.9,30.5,24.55,43.45,33.5,28.549999999999997,47.45,12.0,10.0,17.349999999999998,0.13,0.123,0.13869999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.85,0.002,homogeneous,1.0,0.961,0.901,0.9888999999999999,13.0,11.100000000000001,18.9,25.5,20.65,34.14999999999999,29.5,24.65,37.699999999999996,12.0,9.55,15.799999999999997,0.128,0.12209999999999999,0.13715,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.85,0.003,homogeneous,1.0,0.9484999999999999,0.9284000000000001,0.97815,13.5,11.0,18.9,25.0,22.0,33.349999999999994,28.0,26.0,36.8,12.5,10.0,15.0,0.1305,0.126,0.13645000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.85,0.005,homogeneous,1.0,0.981,0.9093500000000001,0.9929000000000001,11.0,9.0,12.0,21.0,19.549999999999997,23.9,25.0,23.55,27.9,10.5,9.55,12.45,0.13,0.12365,0.1396,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.85,0.01,homogeneous,1.0,0.935,0.9011,0.992,7.0,6.0,9.899999999999999,18.0,15.0,22.45,21.0,18.0,25.45,9.5,9.0,12.799999999999997,0.1305,0.12254999999999999,0.14025,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.86,0.001,homogeneous,1.0,0.959,0.9051,0.9814499999999999,22.0,15.1,33.699999999999996,37.5,30.0,52.94999999999999,42.0,34.0,56.49999999999999,16.0,12.55,20.349999999999998,0.122,0.1132,0.1315,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.86,0.002,homogeneous,1.0,0.946,0.90665,0.97925,14.0,10.55,16.9,28.0,22.0,32.45,31.5,26.0,36.45,13.5,10.55,16.9,0.124,0.11529999999999999,0.13099999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.86,0.003,homogeneous,1.0,0.957,0.908,0.9888999999999999,13.0,11.0,23.149999999999995,28.0,23.65,45.19999999999999,32.0,27.1,49.749999999999986,14.5,11.55,23.149999999999995,0.1215,0.11274999999999999,0.1278,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.86,0.005,homogeneous,1.0,0.9424999999999999,0.90385,0.9764999999999999,12.0,8.55,14.899999999999999,24.5,19.549999999999997,28.9,28.5,23.55,32.9,13.0,10.0,14.45,0.1225,0.11330000000000004,0.13045,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.86,0.01,homogeneous,1.0,0.961,0.9290999999999999,0.9841499999999999,6.5,5.550000000000001,9.45,18.5,15.0,21.9,22.5,19.0,25.9,11.5,9.55,12.45,0.12,0.11254999999999998,0.1289,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.87,0.001,homogeneous,1.0,0.98,0.9313,0.9868999999999999,23.0,14.75,29.9,38.5,27.65,50.14999999999999,42.5,32.650000000000006,54.599999999999994,17.5,12.55,21.9,0.11349999999999999,0.10655000000000009,0.11935,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.87,0.002,homogeneous,1.0,0.9484999999999999,0.9198,0.9757,14.5,11.55,23.499999999999993,29.5,24.55,41.29999999999999,33.5,28.549999999999997,45.29999999999999,15.5,12.1,18.349999999999998,0.11399999999999999,0.10865,0.1207,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.87,0.003,homogeneous,1.0,0.9655,0.9101000000000001,0.9897,11.5,8.55,15.0,26.5,21.55,31.349999999999998,30.5,25.549999999999997,35.8,13.0,12.1,16.9,0.11550000000000005,0.10965,0.12545,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.87,0.005,homogeneous,1.0,0.967,0.9366,0.9861500000000001,9.5,7.55,13.0,21.5,19.0,27.349999999999998,25.5,23.0,31.349999999999998,12.0,10.55,16.0,0.11399999999999999,0.10664999999999998,0.12104999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.87,0.01,homogeneous,1.0,0.942,0.90815,0.97125,7.5,6.0,9.45,19.5,16.0,21.45,23.5,20.0,25.45,11.5,9.55,13.45,0.11050000000000004,0.10209999999999997,0.12345,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.88,0.001,homogeneous,1.0,0.9575,0.9016500000000001,0.9789,18.0,13.0,32.0,33.0,28.549999999999997,56.29999999999999,37.5,33.1,60.849999999999994,16.0,13.0,26.499999999999993,0.10500000000000004,0.09774999999999998,0.11389999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.88,0.002,homogeneous,1.0,0.954,0.9117500000000001,0.98125,17.5,12.55,25.0,37.5,27.2,48.25,42.0,32.2,52.8,18.5,14.1,23.799999999999997,0.10550000000000004,0.09855000000000003,0.11145,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.88,0.003,homogeneous,1.0,0.9464999999999999,0.9246500000000001,0.9643499999999999,14.0,8.649999999999999,20.349999999999998,29.5,20.55,47.0,34.5,24.55,51.45,15.5,11.0,26.349999999999998,0.10499999999999998,0.09699999999999998,0.1118000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.88,0.005,homogeneous,1.0,0.948,0.91555,0.986,10.5,8.0,12.899999999999999,24.0,21.0,29.799999999999997,28.5,25.0,34.25,13.5,12.1,16.9,0.10500000000000004,0.09719999999999998,0.11289999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.88,0.01,homogeneous,1.0,0.9484999999999999,0.90995,0.97925,8.0,5.550000000000001,9.0,21.0,16.55,23.349999999999998,25.5,21.55,27.349999999999998,12.5,11.0,15.45,0.11050000000000004,0.09940000000000002,0.11744999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.89,0.001,homogeneous,0.9166666666666666,0.9555,0.49810000000000004,0.9738,20.0,14.5,36.5,37.0,29.0,66.5,42.0,33.5,71.5,20.0,14.5,30.0,0.09649999999999997,0.051599999999999986,0.10144999999999998,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.89,0.002,homogeneous,1.0,0.9305000000000001,0.9045500000000001,0.9713499999999999,14.5,11.55,18.45,34.0,27.0,37.8,39.0,32.0,42.8,18.0,14.0,23.249999999999996,0.09799999999999998,0.09000000000000002,0.10490000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.89,0.003,homogeneous,1.0,0.9435,0.904,0.97375,12.0,8.55,19.349999999999998,26.5,22.0,44.0,31.5,26.55,48.45,15.0,12.0,26.45,0.09649999999999997,0.09154999999999996,0.10470000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.89,0.005,homogeneous,1.0,0.94,0.9069500000000001,0.97315,11.0,8.0,14.0,27.0,21.1,31.45,32.5,26.1,36.9,14.5,12.55,20.45,0.09650000000000003,0.09010000000000007,0.10000000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.89,0.01,homogeneous,1.0,0.949,0.92305,0.972,7.0,6.0,9.0,20.5,19.0,25.9,25.5,24.0,30.9,14.0,12.0,17.799999999999997,0.09399999999999997,0.09154999999999996,0.10079999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.9,0.001,homogeneous,0.9166666666666666,0.9444999999999999,0.90685,0.9773499999999999,22.0,16.75,30.249999999999996,44.0,34.55,68.29999999999997,49.5,40.099999999999994,73.74999999999997,22.0,15.65,40.79999999999998,0.08850000000000002,0.08255000000000001,0.09424999999999997,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.9,0.002,homogeneous,1.0,0.929,0.9021,0.9669,15.0,12.1,19.9,36.0,29.2,47.8,42.0,34.2,52.8,21.5,15.1,29.9,0.08800000000000002,0.08355000000000007,0.09345000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.9,0.003,homogeneous,1.0,0.9464999999999999,0.91465,0.9723999999999999,12.5,10.55,16.0,29.5,26.0,39.349999999999994,35.5,31.55,44.349999999999994,17.5,14.0,25.249999999999996,0.08699999999999997,0.08499999999999996,0.09000000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.9,0.005,homogeneous,1.0,0.936,0.902,0.9593499999999999,11.0,8.55,13.0,26.5,22.1,36.349999999999994,32.0,27.1,41.8,15.0,12.55,23.349999999999998,0.09050000000000002,0.08555000000000001,0.09445000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.9,0.01,homogeneous,1.0,0.931,0.91015,0.9733499999999999,8.0,6.0,8.45,23.5,19.0,26.9,28.5,24.55,32.45,15.0,12.0,19.45,0.08850000000000002,0.08220000000000001,0.09490000000000008,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.91,0.001,homogeneous,0.8333333333333334,0.92,0.5499,0.9557,24.5,14.65,53.599999999999966,49.0,38.0,69.0,55.0,44.0,76.0,27.0,20.5,42.0,0.07799999999999996,0.042299999999999977,0.08435000000000002,12,0.5519636426153274,0.9530358523851776
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.91,0.002,homogeneous,1.0,0.946,0.92,0.9652999999999999,14.5,12.0,22.0,35.5,29.549999999999997,45.8,41.5,36.1,51.8,21.0,16.55,26.0,0.08150000000000002,0.07855000000000006,0.08445000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.91,0.003,homogeneous,1.0,0.934,0.9145000000000001,0.9672499999999999,12.0,9.55,17.799999999999997,30.0,25.0,46.49999999999999,37.0,31.0,52.49999999999999,18.0,15.0,30.349999999999998,0.08049999999999996,0.07500000000000001,0.08844999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.91,0.005,homogeneous,1.0,0.931,0.9052,0.9718,9.5,7.55,14.0,30.0,22.1,40.25,36.0,28.1,47.25,19.5,14.0,26.249999999999996,0.08049999999999996,0.07265000000000002,0.08590000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.91,0.01,homogeneous,1.0,0.9195,0.9015500000000001,0.9669,7.0,6.0,8.45,23.0,19.549999999999997,28.0,29.0,25.549999999999997,34.0,15.5,13.0,20.45,0.08049999999999996,0.07555000000000006,0.08834999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.92,0.001,homogeneous,0.9166666666666666,0.933,0.9072,0.95235,17.5,13.100000000000001,31.099999999999987,46.0,31.0,65.35,53.5,38.0,71.9,27.0,18.1,42.14999999999999,0.07200000000000001,0.06900000000000006,0.07600000000000007,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.92,0.002,homogeneous,1.0,0.934,0.90855,0.9575999999999999,14.0,10.55,25.049999999999994,36.0,29.549999999999997,61.899999999999984,43.0,36.55,68.89999999999999,22.5,19.1,40.699999999999996,0.07400000000000001,0.06830000000000006,0.08090000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.92,0.003,homogeneous,1.0,0.9255,0.9091,0.9551499999999999,12.5,8.55,17.799999999999997,34.0,26.0,51.14999999999999,41.5,32.55,58.14999999999999,23.0,16.1,34.49999999999999,0.07150000000000006,0.06585000000000002,0.07690000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.92,0.005,homogeneous,1.0,0.932,0.9011,0.9587,10.0,8.0,11.899999999999999,31.5,24.1,38.14999999999999,38.0,31.1,45.14999999999999,21.0,16.1,27.699999999999996,0.07400000000000007,0.06810000000000006,0.07735000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.92,0.01,homogeneous,1.0,0.9495,0.9033,0.9609,7.0,6.550000000000001,10.349999999999998,25.0,21.1,38.79999999999998,32.0,28.1,47.249999999999986,17.5,14.1,28.999999999999986,0.07200000000000006,0.066,0.07940000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.93,0.001,homogeneous,0.6666666666666666,0.93,0.49720000000000003,0.9524499999999999,17.0,13.5,28.5,47.0,35.5,78.5,55.0,43.0,87.5,30.0,21.0,53.5,0.06299999999999994,0.03190000000000003,0.06689999999999995,12,0.3906175873976139,0.8618821601026385
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.93,0.002,homogeneous,1.0,0.9235,0.9067500000000001,0.9524499999999999,15.0,12.55,18.349999999999998,42.0,35.1,55.0,50.5,43.650000000000006,67.69999999999999,28.5,22.549999999999997,39.9,0.061499999999999944,0.057,0.068,12,0.7574992425007574,1.0
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.93,0.003,homogeneous,0.9166666666666666,0.9175,0.9046500000000001,0.94885,12.0,10.0,17.9,36.0,26.1,59.29999999999999,44.0,34.099999999999994,66.74999999999999,22.5,15.0,42.29999999999999,0.06350000000000006,0.0572,0.07090000000000006,12,0.6461140782014047,0.9851352905492264
